,10-28-2019,11-28-2019,12-28-2019
3500,0.0,0.0,0.0
3501,0.0,0.0,0.0
3502,0.0,0.0,0.0
3503,0.0,0.0,0.0
3504,0.0,0.0,0.0
3505,1.0,0.0,0.0
3506,0.0,0.0,0.0
3507,0.0,0.0,0.0
3508,0.0,0.0,0.0
3509,1.0,2.0,0.0
3510,0.0,1.0,0.0
3511,6.0,0.0,0.0
3512,2.0,1.0,0.0
3513,2.0,0.0,0.0
3514,1.0,3.0,0.0
3515,0.0,0.0,0.0
3516,4.0,0.0,1.0
3517,2.0,0.0,0.0
3518,1.0,0.0,0.0
3519,1.0,0.0,0.0
3520,1.0,3.0,1.0
3521,0.0,0.0,0.0
3522,1.0,1.0,0.0
3523,2.0,1.0,0.0
3524,0.0,1.0,0.0
3525,1.0,0.0,0.0
3526,1.0,0.0,0.0
3527,0.0,0.0,0.0
3528,0.0,1.0,0.0
3529,0.0,0.0,0.0
3530,0.0,0.0,0.0
3531,0.0,0.0,0.0
3532,0.0,0.0,0.0
3533,0.0,0.0,0.0
3534,1.0,0.0,0.0
3535,2.0,0.0,0.0
3536,0.0,0.0,0.0
3537,0.0,0.0,0.0
3538,0.0,0.0,0.0
3539,0.0,1.0,0.0
3540,0.0,0.0,0.0
3541,0.0,0.0,0.0
3542,1.0,0.0,0.0
3543,0.0,0.0,0.0
3544,0.0,0.0,0.0
3545,0.0,0.0,0.0
3546,0.0,2.0,1.0
3547,0.0,2.0,1.0
3548,1.0,0.0,0.0
3549,1.0,3.0,0.0
3550,0.0,1.0,0.0
3551,1.0,0.0,0.0
3552,0.0,0.0,0.0
3553,0.0,1.0,0.0
3554,0.0,0.0,0.0
3555,1.0,0.0,0.0
3556,0.0,0.0,0.0
3557,1.0,1.0,1.0
3558,2.0,4.0,0.0
3559,0.0,0.0,0.0
3560,3.0,0.0,0.0
3561,0.0,0.0,0.0
3562,0.0,0.0,0.0
3563,0.0,1.0,0.0
3564,0.0,0.0,0.0
3565,0.0,0.0,0.0
3566,0.0,0.0,0.0
3567,0.0,1.0,0.0
3568,0.0,0.0,0.0
3569,2.0,1.0,0.0
3570,4.0,4.0,0.0
3571,1.0,3.0,0.0
3572,1.0,2.0,0.0
3573,3.0,0.0,0.0
3574,3.0,1.0,0.0
3575,0.0,0.0,0.0
3576,2.0,0.0,0.0
3577,0.0,0.0,0.0
3578,3.0,2.0,1.0
3579,0.0,1.0,0.0
3580,0.0,0.0,0.0
3581,3.0,2.0,0.0
3582,0.0,0.0,0.0
3583,2.0,0.0,0.0
3584,3.0,2.0,0.0
3585,2.0,0.0,0.0
3586,1.0,2.0,0.0
3587,1.0,2.0,0.0
3588,0.0,1.0,0.0
3589,3.0,1.0,0.0
3590,0.0,0.0,0.0
3591,1.0,0.0,0.0
3592,1.0,1.0,0.0
3593,4.0,1.0,0.0
3594,0.0,1.0,0.0
3595,3.0,3.0,1.0
3596,3.0,0.0,0.0
3597,2.0,0.0,0.0
3598,2.0,1.0,0.0
3599,0.0,2.0,0.0
3600,0.0,1.0,0.0
3601,1.0,0.0,0.0
3602,3.0,2.0,0.0
3603,2.0,0.0,0.0
3604,1.0,0.0,0.0
3605,3.0,3.0,0.0
3606,0.0,0.0,0.0
3607,5.0,4.0,0.0
3608,0.0,1.0,0.0
3609,2.0,2.0,0.0
3610,2.0,0.0,0.0
3611,7.0,3.0,0.0
3612,1.0,1.0,0.0
3613,3.0,2.0,1.0
3614,0.0,0.0,0.0
3615,3.0,4.0,0.0
3616,4.0,4.0,2.0
3617,3.0,3.0,1.0
3618,0.0,0.0,0.0
3619,4.0,3.0,0.0
3620,0.0,0.0,0.0
3621,1.0,1.0,0.0
3622,6.0,5.0,0.0
3623,0.0,0.0,0.0
3624,4.0,3.0,0.0
3625,2.0,1.0,0.0
3626,9.0,3.0,0.0
3627,5.0,1.0,0.0
3628,3.0,0.0,0.0
3629,1.0,2.0,0.0
3630,1.0,0.0,0.0
3631,0.0,1.0,0.0
3632,0.0,1.0,0.0
3633,0.0,0.0,0.0
3634,0.0,0.0,0.0
3635,1.0,1.0,0.0
3636,0.0,1.0,0.0
3637,1.0,1.0,0.0
3638,1.0,0.0,0.0
3639,1.0,0.0,0.0
3640,0.0,0.0,0.0
3641,1.0,1.0,0.0
3642,0.0,2.0,0.0
3643,1.0,1.0,0.0
3644,3.0,0.0,0.0
3645,1.0,0.0,0.0
3646,5.0,2.0,1.0
3647,3.0,3.0,0.0
3648,0.0,0.0,0.0
3649,0.0,0.0,0.0
3650,1.0,0.0,0.0
3651,2.0,1.0,0.0
3652,6.0,5.0,3.0
3653,2.0,2.0,0.0
3654,2.0,3.0,0.0
3655,0.0,0.0,1.0
3656,1.0,2.0,0.0
3657,4.0,2.0,0.0
3658,1.0,1.0,0.0
3659,1.0,1.0,1.0
3660,9.0,1.0,2.0
3661,2.0,3.0,0.0
3662,2.0,1.0,1.0
3663,3.0,2.0,0.0
3664,2.0,0.0,0.0
3665,2.0,1.0,0.0
3666,2.0,2.0,0.0
3667,1.0,0.0,1.0
3668,2.0,2.0,0.0
3669,1.0,3.0,0.0
3670,2.0,2.0,0.0
3671,2.0,1.0,0.0
3672,0.0,0.0,0.0
3673,1.0,3.0,0.0
3674,1.0,0.0,0.0
3675,0.0,0.0,0.0
3676,2.0,0.0,0.0
3677,4.0,1.0,0.0
3678,1.0,1.0,0.0
3679,0.0,0.0,0.0
3680,1.0,2.0,0.0
3681,1.0,1.0,0.0
3682,1.0,1.0,0.0
3683,0.0,1.0,0.0
3684,3.0,0.0,0.0
3685,6.0,2.0,1.0
3686,0.0,0.0,1.0
3687,0.0,0.0,0.0
3688,1.0,1.0,0.0
3689,1.0,3.0,0.0
3690,0.0,0.0,0.0
3691,0.0,0.0,0.0
3692,1.0,5.0,0.0
3693,0.0,1.0,0.0
3694,0.0,2.0,0.0
3695,1.0,3.0,0.0
3696,0.0,0.0,0.0
3697,0.0,0.0,0.0
3698,2.0,3.0,0.0
3699,1.0,2.0,0.0
3700,1.0,1.0,0.0
3701,0.0,0.0,0.0
3702,0.0,1.0,0.0
3703,2.0,2.0,0.0
3704,0.0,1.0,0.0
3705,3.0,0.0,0.0
3706,3.0,2.0,0.0
3707,0.0,1.0,1.0
3708,3.0,4.0,1.0
3709,1.0,1.0,0.0
3710,1.0,0.0,0.0
3711,1.0,3.0,0.0
3712,0.0,2.0,0.0
3713,1.0,0.0,0.0
3714,0.0,0.0,0.0
3715,1.0,2.0,0.0
3716,0.0,1.0,0.0
3717,1.0,0.0,1.0
3718,3.0,5.0,0.0
3719,2.0,4.0,0.0
3720,5.0,2.0,0.0
3721,1.0,1.0,0.0
3722,1.0,2.0,0.0
3723,3.0,2.0,0.0
3724,2.0,2.0,0.0
3725,1.0,1.0,0.0
3726,0.0,1.0,0.0
3727,2.0,2.0,0.0
3728,1.0,1.0,0.0
3729,4.0,4.0,1.0
3730,2.0,1.0,0.0
3731,0.0,0.0,0.0
3732,0.0,0.0,0.0
3733,1.0,1.0,0.0
3734,1.0,2.0,0.0
3735,4.0,5.0,0.0
3736,2.0,0.0,0.0
3737,1.0,2.0,0.0
3738,3.0,4.0,0.0
3739,0.0,1.0,0.0
3740,0.0,2.0,0.0
3741,7.0,2.0,0.0
3742,5.0,2.0,0.0
3743,3.0,2.0,0.0
3744,2.0,4.0,0.0
3745,2.0,0.0,0.0
3746,1.0,1.0,0.0
3747,1.0,1.0,0.0
3748,1.0,1.0,0.0
3749,1.0,3.0,0.0
3750,2.0,2.0,0.0
3751,4.0,1.0,0.0
3752,0.0,1.0,0.0
3753,0.0,0.0,0.0
3754,1.0,0.0,0.0
3755,1.0,1.0,0.0
3756,1.0,0.0,0.0
3757,4.0,4.0,0.0
3758,3.0,2.0,1.0
3759,4.0,1.0,0.0
3760,4.0,0.0,0.0
3761,0.0,3.0,1.0
3762,2.0,1.0,0.0
3763,0.0,0.0,0.0
3764,4.0,2.0,0.0
3765,4.0,2.0,0.0
3766,1.0,0.0,0.0
3767,1.0,1.0,0.0
3768,1.0,1.0,0.0
3769,2.0,2.0,0.0
3770,0.0,1.0,0.0
3771,3.0,2.0,0.0
3772,2.0,0.0,0.0
3773,3.0,3.0,0.0
3774,1.0,2.0,0.0
3775,5.0,5.0,0.0
3776,0.0,0.0,0.0
3777,2.0,1.0,0.0
3778,2.0,2.0,0.0
3779,0.0,0.0,0.0
3780,4.0,3.0,0.0
3781,1.0,1.0,0.0
3782,4.0,2.0,0.0
3783,7.0,2.0,0.0
3784,0.0,0.0,0.0
3785,0.0,0.0,0.0
3786,1.0,1.0,0.0
3787,5.0,4.0,0.0
3788,1.0,1.0,0.0
3789,2.0,2.0,1.0
3790,1.0,3.0,0.0
3791,0.0,2.0,0.0
3792,5.0,6.0,0.0
3793,3.0,9.0,0.0
3794,1.0,0.0,0.0
3795,3.0,1.0,0.0
3796,0.0,1.0,0.0
3797,0.0,0.0,0.0
3798,1.0,3.0,0.0
3799,6.0,2.0,0.0
3800,1.0,2.0,0.0
3801,6.0,1.0,0.0
3802,5.0,3.0,0.0
3803,0.0,1.0,0.0
3804,2.0,3.0,0.0
3805,1.0,2.0,0.0
3806,0.0,1.0,0.0
3807,1.0,0.0,0.0
3808,1.0,0.0,0.0
3809,2.0,2.0,0.0
3810,1.0,3.0,1.0
3811,0.0,1.0,0.0
3812,5.0,2.0,0.0
3813,0.0,0.0,0.0
3814,1.0,1.0,0.0
3815,0.0,1.0,0.0
3816,5.0,3.0,0.0
3817,3.0,2.0,0.0
3818,0.0,0.0,0.0
3819,0.0,2.0,0.0
3820,2.0,3.0,0.0
3821,2.0,3.0,0.0
3822,4.0,7.0,0.0
3823,1.0,0.0,0.0
3824,3.0,2.0,0.0
3825,4.0,2.0,0.0
3826,4.0,3.0,0.0
3827,6.0,4.0,0.0
3828,3.0,1.0,0.0
3829,4.0,4.0,0.0
3830,3.0,4.0,0.0
3831,2.0,4.0,0.0
3832,3.0,4.0,0.0
3833,1.0,0.0,0.0
3834,3.0,0.0,0.0
3835,9.0,7.0,0.0
3836,5.0,2.0,0.0
3837,4.0,1.0,0.0
3838,5.0,2.0,0.0
3839,0.0,2.0,0.0
3840,10.0,3.0,0.0
3841,7.0,6.0,0.0
3842,4.0,4.0,0.0
3843,5.0,4.0,1.0
3844,1.0,5.0,0.0
3845,1.0,1.0,0.0
3846,4.0,4.0,0.0
3847,2.0,2.0,0.0
3848,1.0,2.0,0.0
3849,0.0,3.0,1.0
3850,5.0,5.0,0.0
3851,1.0,0.0,0.0
3852,2.0,6.0,0.0
3853,2.0,1.0,0.0
3854,1.0,2.0,0.0
3855,0.0,4.0,0.0
3856,6.0,0.0,0.0
3857,2.0,2.0,0.0
3858,7.0,5.0,0.0
3859,1.0,1.0,0.0
3860,2.0,1.0,0.0
3861,3.0,1.0,0.0
3862,3.0,2.0,0.0
3863,2.0,1.0,1.0
3864,3.0,4.0,0.0
3865,0.0,4.0,1.0
3866,4.0,4.0,1.0
3867,4.0,4.0,0.0
3868,0.0,0.0,0.0
3869,0.0,2.0,0.0
3870,0.0,1.0,0.0
3871,0.0,0.0,0.0
3872,0.0,0.0,0.0
3873,0.0,0.0,0.0
3874,0.0,0.0,0.0
3875,0.0,0.0,0.0
3876,0.0,2.0,0.0
3877,0.0,0.0,0.0
3878,0.0,0.0,0.0
3879,0.0,0.0,0.0
3880,0.0,0.0,0.0
3881,0.0,0.0,0.0
3882,0.0,1.0,0.0
3883,3.0,1.0,0.0
3884,0.0,1.0,0.0
3885,0.0,2.0,0.0
3886,1.0,0.0,0.0
3887,1.0,0.0,0.0
3888,0.0,0.0,0.0
3889,0.0,0.0,0.0
3890,1.0,0.0,0.0
3891,0.0,0.0,0.0
3892,1.0,0.0,0.0
3893,0.0,0.0,0.0
3894,0.0,1.0,0.0
3895,3.0,0.0,0.0
3896,0.0,0.0,1.0
3897,2.0,1.0,0.0
3898,0.0,0.0,0.0
3899,0.0,1.0,0.0
3900,2.0,1.0,1.0
3901,0.0,0.0,0.0
3902,9.0,7.0,0.0
3903,1.0,0.0,0.0
3904,2.0,1.0,1.0
3905,0.0,0.0,1.0
3906,1.0,2.0,0.0
3907,0.0,1.0,0.0
3908,1.0,3.0,1.0
3909,0.0,0.0,1.0
3910,6.0,4.0,1.0
3911,1.0,3.0,0.0
3912,3.0,3.0,0.0
3913,2.0,2.0,0.0
3914,1.0,2.0,0.0
3915,1.0,1.0,1.0
3916,1.0,0.0,0.0
3917,1.0,1.0,0.0
3918,0.0,0.0,0.0
3919,0.0,2.0,0.0
3920,0.0,3.0,0.0
3921,0.0,0.0,0.0
3922,2.0,2.0,0.0
3923,1.0,1.0,0.0
3924,4.0,0.0,0.0
3925,0.0,2.0,0.0
3926,1.0,3.0,0.0
3927,1.0,1.0,0.0
3928,0.0,2.0,0.0
3929,0.0,0.0,0.0
3930,2.0,5.0,0.0
3931,4.0,2.0,0.0
3932,1.0,1.0,0.0
3933,3.0,1.0,0.0
3934,0.0,0.0,0.0
3935,4.0,3.0,0.0
3936,3.0,1.0,0.0
3937,1.0,1.0,0.0
3938,5.0,1.0,0.0
3939,2.0,0.0,0.0
3940,3.0,2.0,0.0
3941,0.0,1.0,0.0
3942,4.0,0.0,0.0
3943,0.0,0.0,1.0
3944,1.0,1.0,0.0
3945,1.0,1.0,0.0
3946,1.0,0.0,2.0
3947,1.0,0.0,0.0
3948,0.0,1.0,0.0
3949,0.0,2.0,0.0
3950,0.0,3.0,0.0
3951,7.0,2.0,0.0
3952,0.0,1.0,0.0
3953,2.0,1.0,0.0
3954,1.0,0.0,0.0
3955,3.0,3.0,0.0
3956,1.0,3.0,0.0
3957,2.0,1.0,0.0
3958,4.0,1.0,0.0
3959,1.0,4.0,0.0
3960,8.0,5.0,0.0
3961,4.0,3.0,0.0
3962,1.0,3.0,1.0
3963,2.0,2.0,0.0
3964,4.0,3.0,0.0
3965,3.0,0.0,0.0
3966,2.0,4.0,0.0
3967,0.0,1.0,0.0
3968,2.0,1.0,0.0
3969,5.0,3.0,0.0
3970,0.0,1.0,0.0
3971,1.0,2.0,1.0
3972,2.0,2.0,1.0
3973,1.0,0.0,0.0
3974,3.0,2.0,0.0
3975,3.0,0.0,0.0
3976,2.0,1.0,0.0
3977,0.0,1.0,0.0
3978,1.0,0.0,1.0
3979,1.0,1.0,0.0
3980,6.0,2.0,1.0
3981,2.0,3.0,0.0
3982,5.0,5.0,0.0
3983,1.0,2.0,0.0
3984,3.0,2.0,0.0
3985,2.0,3.0,0.0
3986,0.0,0.0,0.0
3987,1.0,1.0,0.0
3988,0.0,0.0,0.0
3989,3.0,2.0,0.0
3990,4.0,3.0,0.0
3991,0.0,2.0,0.0
3992,0.0,2.0,0.0
3993,2.0,1.0,1.0
3994,1.0,2.0,0.0
3995,1.0,0.0,0.0
3996,1.0,0.0,0.0
3997,2.0,1.0,0.0
3998,4.0,1.0,0.0
3999,6.0,8.0,0.0
4000,2.0,0.0,0.0
4001,2.0,1.0,0.0
4002,3.0,1.0,1.0
4003,0.0,1.0,0.0
4004,3.0,2.0,0.0
4005,0.0,0.0,0.0
4006,0.0,0.0,0.0
4007,0.0,0.0,0.0
4008,0.0,0.0,0.0
4009,1.0,0.0,0.0
4010,0.0,0.0,0.0
4011,1.0,0.0,0.0
4012,0.0,0.0,0.0
4013,0.0,0.0,0.0
4014,0.0,1.0,0.0
4015,0.0,0.0,0.0
4016,0.0,0.0,0.0
4017,0.0,0.0,0.0
4018,0.0,0.0,0.0
4019,0.0,0.0,0.0
4020,1.0,0.0,0.0
4021,0.0,0.0,0.0
4022,2.0,0.0,0.0
4023,1.0,0.0,0.0
4024,0.0,0.0,0.0
4025,0.0,0.0,0.0
4026,0.0,0.0,0.0
4027,0.0,0.0,0.0
4028,0.0,0.0,0.0
4029,0.0,1.0,0.0
4030,0.0,0.0,0.0
4031,0.0,0.0,0.0
4032,2.0,0.0,0.0
4033,0.0,0.0,0.0
4034,1.0,0.0,0.0
4035,0.0,1.0,0.0
4036,0.0,1.0,0.0
4037,2.0,0.0,0.0
4038,0.0,0.0,0.0
4039,0.0,0.0,0.0
4040,0.0,0.0,0.0
4041,1.0,0.0,0.0
4042,0.0,1.0,0.0
4043,1.0,2.0,0.0
4044,1.0,0.0,0.0
4045,0.0,0.0,0.0
4046,1.0,0.0,0.0
4047,1.0,1.0,0.0
4048,0.0,1.0,0.0
4049,1.0,0.0,0.0
4050,0.0,1.0,0.0
4051,0.0,0.0,0.0
4052,0.0,0.0,0.0
4053,1.0,1.0,0.0
4054,1.0,1.0,0.0
4055,1.0,0.0,0.0
4056,1.0,0.0,0.0
4057,0.0,0.0,0.0
4058,0.0,0.0,0.0
4059,4.0,8.0,1.0
4060,3.0,5.0,0.0
4061,9.0,7.0,0.0
4062,6.0,7.0,2.0
4063,4.0,7.0,1.0
4064,7.0,2.0,1.0
4065,4.0,1.0,1.0
4066,6.0,6.0,1.0
4067,6.0,5.0,0.0
4068,1.0,0.0,0.0
4069,2.0,0.0,0.0
4070,0.0,0.0,0.0
4071,0.0,0.0,0.0
4072,0.0,0.0,0.0
4073,6.0,0.0,0.0
4074,1.0,0.0,0.0
4075,0.0,0.0,0.0
4076,1.0,0.0,0.0
4077,0.0,0.0,0.0
4078,2.0,1.0,0.0
4079,0.0,1.0,0.0
4080,0.0,2.0,0.0
4081,2.0,1.0,1.0
4082,1.0,3.0,0.0
4083,2.0,3.0,0.0
4084,0.0,0.0,1.0
4085,0.0,3.0,0.0
4086,5.0,4.0,1.0
4087,3.0,5.0,0.0
4088,5.0,7.0,0.0
4089,12.0,6.0,0.0
4090,6.0,9.0,1.0
4091,3.0,4.0,0.0
4092,18.0,11.0,0.0
4093,3.0,4.0,1.0
4094,4.0,1.0,0.0
4095,5.0,7.0,1.0
4096,6.0,8.0,0.0
4097,6.0,9.0,0.0
4098,4.0,8.0,0.0
4099,5.0,8.0,0.0
4100,4.0,4.0,0.0
4101,0.0,0.0,0.0
4102,1.0,0.0,0.0
4103,0.0,0.0,0.0
4104,1.0,4.0,0.0
4105,1.0,3.0,0.0
4106,1.0,3.0,0.0
4107,1.0,4.0,0.0
4108,5.0,0.0,1.0
4109,1.0,1.0,0.0
4110,0.0,2.0,1.0
4111,4.0,0.0,0.0
4112,4.0,4.0,0.0
4113,1.0,3.0,0.0
4114,0.0,2.0,0.0
4115,0.0,2.0,1.0
4116,1.0,1.0,1.0
4117,2.0,1.0,0.0
4118,2.0,4.0,1.0
4119,4.0,1.0,0.0
4120,4.0,8.0,1.0
4121,1.0,1.0,0.0
4122,3.0,4.0,0.0
4123,5.0,4.0,1.0
4124,3.0,9.0,0.0
4125,3.0,1.0,0.0
4126,1.0,0.0,0.0
4127,8.0,4.0,1.0
4128,1.0,1.0,1.0
4129,4.0,4.0,0.0
4130,5.0,5.0,2.0
4131,5.0,4.0,0.0
4132,3.0,0.0,0.0
4133,0.0,0.0,0.0
4134,2.0,2.0,0.0
4135,9.0,13.0,1.0
4136,8.0,10.0,1.0
4137,36.0,39.0,3.0
4138,9.0,8.0,0.0
4139,22.0,10.0,2.0
4140,8.0,14.0,2.0
4141,18.0,16.0,0.0
4142,17.0,25.0,3.0
4143,20.0,10.0,4.0
4144,3.0,6.0,1.0
4145,29.0,19.0,1.0
4146,10.0,11.0,0.0
4147,18.0,16.0,0.0
4148,10.0,11.0,0.0
4149,48.0,46.0,1.0
4150,58.0,40.0,1.0
4151,27.0,28.0,2.0
4152,12.0,21.0,1.0
4153,46.0,51.0,3.0
4154,65.0,51.0,1.0
4155,41.0,39.0,2.0
4156,38.0,49.0,2.0
4157,27.0,41.0,2.0
4158,24.0,22.0,0.0
4159,48.0,44.0,2.0
4160,19.0,18.0,0.0
4161,10.0,13.0,1.0
4162,14.0,16.0,1.0
4163,22.0,22.0,1.0
4164,25.0,15.0,0.0
4165,7.0,6.0,1.0
4166,8.0,16.0,1.0
4167,17.0,9.0,0.0
4168,8.0,6.0,1.0
4169,14.0,13.0,2.0
4170,27.0,19.0,1.0
4171,19.0,11.0,2.0
4172,16.0,12.0,0.0
4173,22.0,22.0,1.0
4174,15.0,18.0,1.0
4175,11.0,11.0,0.0
4176,9.0,5.0,0.0
4177,16.0,11.0,2.0
4178,13.0,6.0,0.0
4179,5.0,7.0,0.0
4180,7.0,6.0,0.0
4181,2.0,6.0,0.0
4182,9.0,12.0,0.0
4183,3.0,6.0,0.0
4184,2.0,3.0,0.0
4185,2.0,1.0,0.0
4186,1.0,1.0,0.0
4187,0.0,0.0,0.0
4188,5.0,4.0,0.0
4189,3.0,6.0,0.0
4190,13.0,24.0,2.0
4191,9.0,13.0,2.0
4192,8.0,4.0,0.0
4193,3.0,3.0,1.0
4194,4.0,6.0,2.0
4195,15.0,12.0,1.0
4196,3.0,1.0,0.0
4197,6.0,6.0,1.0
4198,12.0,16.0,3.0
4199,7.0,12.0,0.0
4200,14.0,15.0,0.0
4201,23.0,17.0,0.0
4202,19.0,25.0,0.0
4203,7.0,5.0,0.0
4204,18.0,18.0,3.0
4205,13.0,8.0,2.0
4206,13.0,11.0,0.0
4207,1.0,8.0,2.0
4208,4.0,5.0,0.0
4209,10.0,10.0,1.0
4210,17.0,25.0,5.0
4211,29.0,20.0,4.0
4212,15.0,22.0,1.0
4213,10.0,11.0,2.0
4214,21.0,16.0,3.0
4215,16.0,12.0,3.0
4216,36.0,19.0,3.0
4217,20.0,27.0,2.0
4218,13.0,30.0,1.0
4219,6.0,3.0,3.0
4220,27.0,26.0,5.0
4221,10.0,10.0,0.0
4222,12.0,8.0,0.0
4223,13.0,12.0,0.0
4224,9.0,9.0,0.0
4225,34.0,45.0,2.0
4226,36.0,33.0,1.0
4227,17.0,21.0,2.0
4228,5.0,9.0,0.0
4229,13.0,12.0,0.0
4230,14.0,17.0,0.0
4231,18.0,15.0,1.0
4232,42.0,38.0,4.0
4233,21.0,17.0,1.0
4234,20.0,23.0,2.0
4235,11.0,19.0,2.0
4236,31.0,34.0,2.0
4237,13.0,13.0,1.0
4238,9.0,13.0,0.0
4239,51.0,39.0,6.0
4240,29.0,19.0,0.0
4241,32.0,33.0,8.0
4242,34.0,30.0,7.0
4243,10.0,13.0,1.0
4244,7.0,10.0,1.0
4245,2.0,4.0,1.0
4246,0.0,3.0,0.0
4247,1.0,3.0,0.0
4248,1.0,3.0,1.0
4249,0.0,2.0,0.0
4250,1.0,3.0,0.0
4251,4.0,1.0,0.0
4252,3.0,4.0,0.0
4253,2.0,6.0,0.0
4254,4.0,7.0,0.0
4255,4.0,9.0,1.0
4256,7.0,3.0,2.0
4257,1.0,0.0,0.0
4258,2.0,3.0,0.0
4259,5.0,5.0,0.0
4260,11.0,6.0,0.0
4261,8.0,13.0,3.0
4262,10.0,7.0,0.0
4263,10.0,8.0,0.0
4264,9.0,6.0,0.0
4265,13.0,12.0,3.0
4266,7.0,7.0,0.0
4267,8.0,18.0,0.0
4268,23.0,12.0,2.0
4269,11.0,8.0,1.0
4270,10.0,7.0,0.0
4271,3.0,3.0,0.0
4272,13.0,14.0,0.0
4273,11.0,13.0,3.0
4274,10.0,17.0,0.0
4275,10.0,8.0,1.0
4276,7.0,12.0,0.0
4277,0.0,4.0,0.0
4278,6.0,8.0,0.0
4279,0.0,4.0,0.0
4280,6.0,2.0,0.0
4281,2.0,2.0,0.0
4282,4.0,5.0,0.0
4283,14.0,13.0,1.0
4284,10.0,8.0,0.0
4285,6.0,7.0,0.0
4286,5.0,12.0,0.0
4287,5.0,3.0,1.0
4288,5.0,9.0,0.0
4289,6.0,5.0,3.0
4290,1.0,2.0,0.0
4291,10.0,8.0,3.0
4292,3.0,4.0,0.0
4293,18.0,14.0,1.0
4294,2.0,7.0,0.0
4295,12.0,14.0,2.0
4296,6.0,2.0,3.0
4297,4.0,1.0,0.0
4298,11.0,7.0,0.0
4299,7.0,11.0,0.0
4300,9.0,9.0,0.0
4301,9.0,11.0,4.0
4302,14.0,11.0,3.0
4303,14.0,18.0,0.0
4304,9.0,7.0,1.0
4305,10.0,5.0,0.0
4306,14.0,14.0,0.0
4307,16.0,14.0,1.0
4308,13.0,5.0,1.0
4309,9.0,14.0,2.0
4310,20.0,11.0,2.0
4311,3.0,0.0,0.0
4312,0.0,1.0,0.0
4313,13.0,7.0,0.0
4314,5.0,5.0,0.0
4315,3.0,5.0,0.0
4316,12.0,15.0,0.0
4317,13.0,26.0,1.0
4318,5.0,9.0,1.0
4319,10.0,3.0,0.0
4320,7.0,10.0,0.0
4321,2.0,3.0,0.0
4322,13.0,10.0,2.0
4323,6.0,8.0,2.0
4324,11.0,19.0,2.0
4325,9.0,6.0,0.0
4326,3.0,8.0,1.0
4327,10.0,11.0,0.0
4328,4.0,2.0,2.0
4329,6.0,3.0,0.0
4330,6.0,11.0,1.0
4331,7.0,8.0,0.0
4332,1.0,0.0,0.0
4333,12.0,10.0,1.0
4334,4.0,7.0,0.0
4335,7.0,8.0,1.0
4336,9.0,9.0,1.0
4337,9.0,14.0,1.0
4338,9.0,5.0,1.0
4339,6.0,7.0,0.0
4340,28.0,21.0,2.0
4341,9.0,10.0,0.0
4342,20.0,20.0,0.0
4343,8.0,12.0,1.0
4344,15.0,15.0,2.0
4345,7.0,10.0,1.0
4346,11.0,11.0,1.0
4347,6.0,12.0,1.0
4348,8.0,4.0,2.0
4349,11.0,10.0,2.0
4350,13.0,15.0,0.0
4351,5.0,3.0,0.0
4352,2.0,0.0,0.0
4353,2.0,1.0,1.0
4354,1.0,2.0,0.0
4355,2.0,1.0,1.0
4356,2.0,3.0,0.0
4357,1.0,3.0,0.0
4358,4.0,3.0,0.0
4359,0.0,0.0,1.0
4360,3.0,2.0,1.0
4361,2.0,9.0,0.0
4362,1.0,1.0,0.0
4363,2.0,4.0,1.0
4364,5.0,5.0,1.0
4365,2.0,2.0,0.0
4366,6.0,7.0,1.0
4367,20.0,23.0,0.0
4368,17.0,23.0,1.0
4369,18.0,21.0,0.0
4370,21.0,23.0,2.0
4371,26.0,34.0,1.0
4372,6.0,5.0,0.0
4373,8.0,12.0,0.0
4374,12.0,11.0,0.0
4375,18.0,12.0,2.0
4376,10.0,15.0,0.0
4377,10.0,20.0,0.0
4378,14.0,19.0,3.0
4379,7.0,10.0,0.0
4380,8.0,15.0,0.0
4381,2.0,4.0,0.0
4382,6.0,9.0,3.0
4383,7.0,18.0,1.0
4384,7.0,7.0,2.0
4385,0.0,4.0,0.0
4386,8.0,11.0,1.0
4387,6.0,6.0,1.0
4388,6.0,11.0,1.0
4389,6.0,8.0,2.0
4390,10.0,11.0,3.0
4391,9.0,13.0,2.0
4392,0.0,4.0,0.0
4393,8.0,12.0,5.0
4394,3.0,5.0,0.0
4395,5.0,3.0,6.0
4396,5.0,16.0,5.0
4397,7.0,17.0,4.0
4398,5.0,12.0,3.0
4399,3.0,17.0,1.0
4400,5.0,20.0,2.0
4401,16.0,10.0,3.0
4402,10.0,15.0,4.0
4403,8.0,13.0,2.0
4404,3.0,8.0,1.0
4405,11.0,11.0,3.0
4406,16.0,11.0,0.0
4407,9.0,10.0,0.0
4408,1.0,5.0,0.0
4409,8.0,10.0,2.0
4410,11.0,9.0,1.0
4411,6.0,1.0,1.0
4412,8.0,6.0,0.0
4413,8.0,9.0,2.0
4414,21.0,24.0,0.0
4415,17.0,17.0,1.0
4416,11.0,13.0,2.0
4417,27.0,15.0,1.0
4418,13.0,8.0,1.0
4419,7.0,8.0,0.0
4420,20.0,24.0,5.0
4421,5.0,16.0,3.0
4422,13.0,17.0,2.0
4423,24.0,16.0,3.0
4424,20.0,7.0,1.0
4425,38.0,29.0,6.0
4426,16.0,8.0,0.0
4427,6.0,7.0,0.0
4428,7.0,12.0,1.0
4429,7.0,6.0,0.0
4430,15.0,11.0,1.0
