P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7]
117_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0
117_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
118_3,0,0,0,0,0,1,1,0,0,0,2,0,1,0,2,1,1,1,1,0,1,3,1,2,3,0,2,2,3,0,2,1,0,3,1,1,0,0,1,4,0,2,1,2,2,0,2,0,3,4,0,3,0,2,0
118_4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,1,1,2,0,0,0,0,1,2,1,1,3,3,4,1,0,4,2,1,1,1,1,2,1,1,0,1,0,2,0,1,4,4,0,1,2,1,3,0,0
118_5,0,0,0,0,0,0,1,4,0,3,1,1,2,0,0,1,0,1,1,2,1,4,2,2,4,1,3,4,3,1,4,2,2,2,4,2,2,1,3,2,5,1,4,4,3,3,6,2,3,3,2,3,3,1,0
118_6,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,3,1,2,0,2,2,0,0,3,0,3,1,5,1,5,6,3,3,4,0,7,4,1,4,2,4,1,1,2,3,4,6,2,2,5,2,2,2,0,0
118_7,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,2,1,0,1,1,0,2,0,1,1,2,3,4,2,2,6,3,1,2,1,1,1,0,2,1,1,1,0,1,0,2,1,1,0,0
118_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_10,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0
118_11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,2,3,0,3,0,1,1,3,1,1,0,2,0,1,2,0,2,2,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,2,0
118_12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,4,0,3,0,0,0,1,2,0,0,1,0,0,0,0,2,1,0,0,1,0,0
118_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,2,2,1,2,1,1,2,0
118_14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,3,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0
118_15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0
118_16,0,0,0,0,0,0,0,0,1,6,4,4,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
118_17,0,0,0,0,0,0,5,12,2,0,0,0,5,2,4,6,3,1,4,7,7,3,2,5,4,2,6,0,3,1,2,2,0,1,0,1,2,0,2,1,0,1,1,0,2,0,0,2,1,3,1,0,0,0,0
118_18,0,0,0,0,0,2,2,0,1,0,0,0,0,1,2,3,2,4,0,3,6,10,5,7,9,7,13,16,12,8,15,17,12,19,11,20,13,8,11,11,14,7,8,16,10,13,20,7,14,15,9,12,12,8,0
118_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
118_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_23,0,0,0,0,0,0,0,10,3,6,4,4,4,3,5,10,8,8,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,6,4,9,2,0
118_24,0,0,0,0,0,2,6,0,0,0,0,0,1,0,1,0,1,1,1,2,4,9,6,10,8,6,12,14,13,7,16,14,11,18,7,19,9,6,9,7,11,7,6,15,8,10,18,6,9,12,4,8,4,6,0
118_25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,3,3,3,0,3,2,3,4,3,3,4,3,6,1,3,3,4,2,3,2,4,2,3,4,1,0,0,1,0,0,0
118_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118_28,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
118_31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
118_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_2,0,0,0,0,0,0,2,3,1,4,2,2,7,3,7,1,5,2,7,7,5,1,3,5,2,0,1,3,0,3,2,0,1,0,1,0,1,0,2,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0
119_3,0,0,0,0,0,1,4,3,5,2,2,5,6,4,6,6,2,6,9,7,4,5,8,5,6,3,1,3,1,2,1,5,4,2,6,3,2,1,1,2,3,0,3,0,1,2,0,1,1,2,2,1,2,0,0
119_4,0,0,0,0,0,0,3,2,4,1,9,4,7,3,1,3,5,5,7,6,8,8,9,11,6,0,3,3,0,0,5,1,4,3,3,0,2,2,2,1,5,1,5,1,3,2,3,2,2,4,2,6,7,0,0
119_5,0,0,0,0,0,0,0,1,2,3,7,3,10,2,5,7,2,5,6,8,5,14,4,10,2,1,5,4,2,2,3,3,2,3,4,5,6,0,2,1,1,1,1,2,3,1,2,1,3,4,1,3,6,1,0
119_6,0,0,0,0,0,0,1,3,0,4,3,2,7,4,3,9,2,6,10,6,10,14,7,10,6,2,3,0,4,2,2,2,4,0,2,1,1,0,3,4,0,4,4,4,4,4,2,2,3,1,4,3,5,0,0
119_7,0,0,0,0,0,0,0,1,1,1,5,2,3,4,2,4,4,5,7,7,5,4,5,5,3,0,1,5,2,0,3,2,0,3,1,2,2,0,1,1,1,1,4,3,1,0,4,1,1,2,2,8,3,2,0
119_8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_10,0,0,0,0,0,0,1,2,3,2,1,2,1,0,1,1,1,0,1,2,3,1,4,2,3,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
119_11,0,0,0,0,0,0,2,0,2,0,1,2,4,2,1,2,1,2,3,7,2,5,3,7,1,1,1,0,5,0,0,1,0,1,1,0,1,0,3,2,3,3,2,4,6,0,4,2,2,1,1,4,1,0,0
119_12,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,1,2,1,3,0,2,2,2,0,0,0,1,2,1,0,1,1,1,2,0,0,0,0,0,0,1,2,1,0,2,0,0,1,2,0,2,0,0,0
119_13,0,0,0,0,0,0,0,0,2,0,1,1,3,0,3,0,0,0,0,2,2,0,2,1,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,3,1,0,0,0,1,1,1,0,0
119_14,0,0,0,0,0,0,0,2,2,2,0,3,5,0,2,1,2,0,1,3,1,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,3,1,2,0,0,0,0,1,0,0,0,1,0,2,1,0,0
119_15,0,0,0,0,0,0,0,2,0,2,1,0,4,1,2,1,2,0,1,2,1,4,3,1,3,0,1,3,0,0,2,2,2,0,1,1,0,0,0,0,0,2,2,3,0,0,0,0,0,2,3,1,0,0,0
119_16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,1,3,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
119_17,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,1,0,1,0,0,4,1,3,6,0,10,15,14,7,8,12,11,4,13,7,4,3,4,5,8,9,11,8,6,2,4,2,3,7,8,12,10,2,0
119_18,0,0,0,0,0,0,9,19,18,20,30,24,53,21,34,31,26,28,48,56,44,53,47,55,21,7,8,8,6,4,10,4,5,8,8,4,11,2,13,8,6,7,14,12,12,14,14,8,9,11,9,19,15,1,0
119_19,0,0,0,0,0,1,4,0,4,0,1,2,3,3,0,3,1,3,6,2,2,1,1,2,2,1,0,0,0,1,1,1,3,2,2,1,1,0,1,1,2,0,1,0,1,0,0,0,1,2,0,1,1,0,0
119_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_23,0,0,0,0,0,1,9,0,8,13,21,24,14,0,2,0,1,3,7,19,13,41,29,39,11,0,0,2,2,0,1,6,6,13,20,9,2,0,0,0,0,1,1,0,0,0,1,1,1,2,1,20,18,3,0
119_24,0,0,0,0,0,0,3,6,7,3,10,2,29,19,22,22,13,15,36,23,25,12,10,15,15,5,10,9,9,6,10,6,10,0,0,1,3,4,10,5,8,3,11,12,11,11,5,5,4,9,6,8,3,0,0
119_25,0,0,0,0,0,0,2,13,8,5,2,1,13,5,5,7,12,8,8,12,6,5,9,6,4,2,4,9,7,2,7,4,1,0,1,0,6,1,7,5,6,3,12,3,4,4,9,2,7,6,8,4,5,0,0
119_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
119_27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,2,0,1,1,0,1,0,2,2,1,0,1,0,2,0,2,2,3,0,0,1,0,2,2,2,1,1,0,0,0,2,0,0,0,0,0
119_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,2,0,2,2,0,1,1,0,1,1,0,0,0,0
119_29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,2,2,1,1,0,0,0,1,1,2,2,1,0,1,0,1,0,0,0,0,1,2,1,4,0,1,2,0,1,1,1,0,1,1,0,0,0
119_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
119_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120_2,0,0,0,0,0,0,3,1,3,3,3,3,5,3,4,3,2,7,5,8,6,8,5,5,6,5,6,4,2,6,6,7,3,5,5,2,2,1,2,2,3,1,2,4,4,3,4,3,5,3,4,4,3,4,0
120_3,0,0,0,0,0,0,7,6,10,8,5,18,12,12,12,12,13,11,12,6,12,11,8,9,11,7,15,2,12,8,13,15,13,14,5,10,13,8,9,17,10,10,4,9,10,11,3,3,3,5,5,2,4,6,0
120_4,0,0,0,0,0,0,4,7,7,7,4,8,10,11,8,8,8,9,9,6,15,10,10,9,10,11,16,9,14,10,12,8,9,14,11,13,10,3,7,7,4,7,7,8,6,5,6,8,6,6,8,8,11,4,0
120_5,0,0,0,0,0,0,6,0,7,7,10,10,11,10,10,13,11,9,8,8,4,4,6,5,7,3,9,9,8,5,8,9,6,14,11,14,15,15,15,13,12,13,12,13,5,8,17,6,4,9,14,7,9,8,0
120_6,0,0,0,0,0,0,4,4,2,6,0,8,4,4,7,7,1,9,4,7,7,7,7,8,7,5,8,12,9,8,1,5,8,8,8,5,7,8,8,8,10,8,8,10,6,8,7,8,4,6,8,6,6,3,0
120_7,0,0,0,0,0,0,2,1,3,1,4,3,6,4,3,5,5,3,4,7,3,5,2,7,7,4,10,6,7,4,5,3,2,5,6,5,1,5,2,4,3,4,9,3,4,5,1,3,1,1,6,3,3,3,0
120_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
120_10,0,0,0,0,0,0,2,0,2,0,1,2,2,0,0,1,1,1,2,0,0,1,2,1,6,3,8,3,2,6,5,3,2,3,3,3,2,2,5,2,1,0,1,2,2,3,3,0,0,1,4,1,2,1,0
120_11,0,0,0,0,0,0,3,2,2,2,1,5,3,4,5,3,7,2,3,4,7,5,8,3,5,4,15,5,10,4,5,11,6,2,1,5,2,5,5,3,4,4,4,4,1,2,2,1,1,3,3,3,10,9,0
120_12,0,0,0,0,0,0,3,0,1,2,1,3,1,2,4,2,4,0,3,2,4,1,4,3,4,3,3,1,3,1,0,1,0,3,1,2,2,2,3,2,6,2,3,3,4,5,2,0,2,2,0,0,2,1,0
120_13,0,0,0,0,0,0,1,0,0,0,0,3,0,1,4,1,3,4,4,1,3,1,5,1,3,4,3,2,2,2,1,1,1,4,1,0,1,2,2,1,1,2,3,1,0,0,3,1,0,1,0,2,1,1,0
120_14,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,3,1,1,2,3,1,1,6,2,2,4,6,5,1,2,4,2,0,3,4,1,1,4,2,1,1,3,1,3,0,2,1,1,2,3,1,0,0,2,0
120_15,0,0,0,0,0,0,0,0,0,1,3,2,0,3,0,4,2,2,3,1,1,4,2,2,2,2,1,2,1,5,2,3,0,2,1,0,1,1,1,0,1,2,2,2,3,3,0,0,0,2,2,0,0,3,0
120_16,0,0,0,0,0,0,2,10,14,7,5,8,11,10,10,3,14,6,19,25,28,40,45,38,49,40,81,43,60,43,37,51,26,33,11,22,13,5,4,5,6,4,7,3,4,2,2,1,0,0,1,0,2,2,0
120_17,0,0,0,0,0,0,30,9,18,26,23,50,34,43,39,48,36,25,36,23,25,13,12,10,16,15,18,16,10,16,22,13,19,42,41,36,40,51,53,52,46,48,49,54,38,51,45,31,27,39,51,33,45,43,0
120_18,0,0,0,0,0,0,1,1,5,3,3,9,7,5,9,12,8,24,3,5,10,6,8,5,5,0,1,1,2,1,1,2,3,2,5,1,4,0,4,2,3,1,0,2,3,1,0,1,1,2,2,0,1,1,0
120_19,0,0,0,0,0,0,3,1,1,2,2,1,2,1,0,0,1,3,1,2,1,0,0,2,0,0,1,0,1,1,2,2,2,0,0,1,0,0,0,1,1,4,0,3,0,1,2,1,0,1,2,3,5,0,0
120_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_23,0,0,0,0,0,0,8,3,6,4,3,5,5,2,6,4,2,8,1,5,3,4,3,4,4,2,2,0,1,2,2,0,4,2,2,1,2,0,0,0,1,1,0,0,0,2,0,2,15,23,33,27,48,43,0
120_24,0,0,0,0,0,0,13,10,21,19,16,38,35,41,34,47,34,34,40,34,45,38,36,34,35,34,65,38,50,36,35,40,29,49,33,43,42,42,42,38,36,40,43,42,32,37,34,19,9,17,16,6,4,2,0
120_25,0,0,0,0,0,0,10,5,10,12,8,25,8,15,14,9,18,7,11,12,12,13,22,13,25,13,23,17,20,17,21,18,13,19,16,11,12,8,8,12,12,8,10,12,8,6,9,7,2,2,6,3,1,1,0
120_26,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0
120_27,0,0,0,0,0,0,2,1,0,2,2,0,1,0,0,0,0,3,0,0,1,3,1,3,1,3,0,0,1,0,1,2,0,1,1,0,0,2,1,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0
120_28,0,0,0,0,0,0,3,2,0,1,3,0,3,1,1,3,3,3,5,2,1,0,2,0,3,2,3,2,1,4,2,7,3,4,3,5,1,2,6,6,4,4,2,2,3,6,6,6,1,0,0,0,0,0,0
120_29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,1,1,1,0,2,1,7,2,0,2,1,0,1,1,2,0,0,2,4,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
120_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
120_31,0,0,0,0,0,0,1,0,3,0,1,2,1,3,1,1,0,1,0,0,1,1,0,0,1,0,6,0,1,0,1,0,2,0,0,1,0,1,3,1,0,1,1,4,1,2,0,1,0,0,0,2,3,0,0
120_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121_2,0,0,0,0,0,0,1,6,8,4,8,8,8,37,4,5,7,6,3,6,3,6,9,3,5,5,5,7,5,4,3,7,4,2,1,3,4,2,2,8,5,2,1,2,4,6,10,4,4,6,8,7,4,4,0
121_3,0,0,0,0,0,0,5,10,5,8,10,14,6,49,8,13,10,14,12,15,8,15,13,7,14,5,9,13,11,10,13,11,12,12,11,21,21,9,14,15,17,17,12,11,25,14,10,8,12,13,22,10,7,8,0
121_4,0,0,0,0,0,0,8,9,10,11,22,15,19,73,14,26,21,22,10,17,20,18,16,18,16,7,23,12,7,18,8,18,15,16,14,18,13,10,12,22,18,8,15,15,21,21,9,24,14,15,19,20,17,11,0
121_5,0,0,1,0,0,0,9,9,10,14,20,16,22,69,16,17,21,16,16,14,16,22,27,11,21,11,22,29,8,24,12,28,21,20,14,25,23,27,28,17,26,28,10,28,18,24,19,21,10,14,22,15,12,9,0
121_6,0,0,0,0,1,0,5,8,6,4,17,13,7,49,4,17,10,17,6,4,11,14,11,6,11,7,16,14,11,13,15,12,11,11,17,10,16,12,9,22,18,19,20,22,16,17,26,13,16,20,20,14,15,15,0
121_7,0,0,0,0,0,1,8,3,1,6,4,5,7,27,6,8,11,8,5,13,9,6,6,8,9,8,10,6,12,12,14,9,4,11,11,7,12,4,14,12,10,10,12,12,7,12,6,10,4,13,9,11,5,8,0
121_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
121_9,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0
121_10,0,0,0,0,0,0,2,3,5,3,6,5,5,23,6,4,4,4,6,3,4,4,7,10,5,4,7,3,3,7,2,3,4,1,6,0,2,0,10,2,6,7,0,4,6,2,3,1,3,5,6,2,6,2,0
121_11,0,0,0,0,0,0,5,6,2,3,13,5,12,27,9,5,2,7,4,12,2,9,8,9,10,8,12,10,5,6,8,3,5,9,8,4,7,2,14,6,8,4,10,5,16,9,3,11,6,15,4,6,12,7,0
121_12,0,0,0,0,0,0,2,2,1,5,4,3,5,7,3,6,4,7,7,8,6,8,9,3,3,3,6,4,5,4,2,6,4,5,6,4,6,6,3,5,9,3,2,6,5,2,5,7,4,2,4,2,3,0,0
121_13,0,0,0,0,0,0,0,3,1,1,6,3,5,10,4,7,7,5,2,6,2,4,3,3,4,2,7,4,2,4,6,4,7,7,1,5,3,7,5,2,8,4,2,11,7,9,6,4,8,6,5,5,5,3,0
121_14,0,0,0,0,0,0,1,2,1,1,7,4,3,15,6,6,7,4,7,4,6,10,5,5,6,1,5,5,6,6,4,7,5,5,7,0,4,3,3,3,4,6,3,11,0,3,10,6,1,3,2,1,2,1,0
121_15,0,0,0,0,0,0,1,2,1,1,2,1,1,7,5,4,3,2,3,5,3,5,3,3,7,2,7,4,2,7,0,3,3,3,4,2,2,4,9,5,5,7,1,6,6,5,6,4,7,5,6,3,0,7,0
121_16,0,0,0,0,0,0,0,0,0,2,0,3,0,1,2,2,1,0,1,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,2,3,1,3,1,8,0,1,0,0
121_17,0,0,1,0,1,1,45,58,45,55,103,79,85,363,61,100,94,94,71,88,78,101,103,74,92,45,106,88,63,92,72,94,76,80,87,81,94,79,101,104,113,104,83,123,120,114,105,105,81,110,112,91,85,73,0
121_18,0,0,0,0,0,0,2,2,4,2,8,7,12,23,15,11,9,15,10,15,6,21,6,5,16,15,16,22,11,19,14,16,16,19,12,18,14,9,14,10,11,8,4,3,5,5,4,7,2,6,6,5,3,1,0
