P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7]
758_18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,3,4,1,1,3,0,0,0,0,0,0,5,0,0,0
758_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0
758_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_23,1,0,0,0,0,0,9,1,0,1,6,1,2,2,1,1,6,19,16,5,6,5,3,3,4,3,3,15,6,10,12,13,12,4,5,2,6,3,4,8,10,8,7,4,5,5,1,2,5,4,5,6,3,1,0
758_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_2,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,4,0,1,5,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,4,1,2,3,0,2,2,1,2,1,1,0,0,1,1,1,0,0,0
759_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,2,0,0,0,1,3,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0
759_5,0,0,0,0,0,1,2,0,2,0,2,0,0,0,2,1,0,2,1,1,1,3,0,1,2,3,0,2,0,0,3,1,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0
759_6,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,1,0,2,0,1,3,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
759_7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,2,0,0,0,0,2,0,0,0,2,3,3,0,2,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
759_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_11,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
759_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
759_16,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,3,0,6,4,5,1,1,1,2,0,1,2,1,0,2,4,5,5,2,4,0,2,1,3,2,1,2,2,1,3,0,1,2,0,1,4,1,2,0,0
759_17,0,0,0,0,0,2,2,0,7,1,4,1,1,0,2,6,2,1,7,2,0,6,4,5,6,1,0,2,1,1,4,0,1,0,1,2,4,0,2,6,2,5,4,2,0,1,0,0,0,0,2,2,0,1,0
759_18,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_23,0,0,0,0,0,1,0,0,4,4,2,1,1,1,6,5,1,6,10,8,1,6,6,6,2,3,2,2,0,3,5,5,4,2,5,0,4,1,2,3,2,6,5,2,3,1,1,1,0,1,6,2,3,1,0
759_24,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,2,0,0,1,1,0,2,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
759_25,0,0,0,0,0,1,2,0,3,0,2,1,0,0,0,2,0,1,1,0,0,3,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
759_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_2,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,4,3,2,2,0,1,0
760_3,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,1,1,2,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,2,2,0,0,1,5,4,2,1,2,0,0,4,1,1,0,0
760_4,0,0,0,0,0,0,0,1,0,1,3,0,1,1,2,1,3,2,0,2,0,0,0,1,1,0,0,1,1,0,1,1,0,2,0,0,1,0,4,1,3,2,7,1,3,4,2,0,0,0,0,0,0,0,0
760_5,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,2,0,3,1,0,0,1,0,0,1,2,1,5,0,1,0,0,1,0,0,0,2,0,3,1,1,0,0,1,2,0,2,1,2,1,1,0,0
760_6,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1,0,3,0,0,2,0,2,0,2,1,0,3,3,2,3,7,4,0,2,0,2,2,0,4,2,2,2,3,0,2,2,2,3,3,0,2,0,0,2,0
760_7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,4,0,1,2,1,0,0,0,0,0,1,0,3,1,0,1,1,2,2,0,0,2,1,2,1,1,0,1,2,0,1,2,1,2,2,0,2,0
760_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_11,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
760_12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
760_13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760_14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
760_15,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,2,1,2,4,3,5,1,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,1,1,2,1,4,1,1,1,1,1,0,0,0,0,0,0,0
760_16,0,0,0,0,0,0,1,0,1,0,2,1,2,2,0,0,8,9,1,10,8,10,2,3,4,0,4,11,5,11,17,6,4,13,4,5,3,0,17,6,13,8,17,7,12,12,8,6,14,4,13,6,3,4,0
760_17,0,1,0,0,0,0,1,6,4,3,6,6,1,4,6,1,14,4,1,5,1,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
760_18,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
760_19,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_23,0,0,0,0,0,0,0,0,1,1,4,0,3,2,3,1,12,10,2,13,7,11,2,4,2,0,2,7,6,14,16,9,5,13,4,5,2,0,7,3,8,1,8,3,3,5,3,2,4,3,6,3,3,4,0
760_24,0,0,0,0,0,0,1,0,1,1,2,4,0,1,3,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_25,0,1,0,0,0,0,1,2,4,2,3,4,0,5,0,0,5,4,0,2,0,1,0,0,2,0,2,2,1,0,2,0,0,0,0,0,1,0,10,4,4,7,9,5,10,8,6,5,7,2,7,3,0,1,0
760_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
760_27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
760_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,4,2,2,2,2,0,1,0,0,0,2,7,2,0,7,5,0,0,0,0,0,0,0,0,0,0,0
761_3,1,0,0,0,0,0,1,1,2,1,0,2,1,2,2,2,0,6,3,2,2,1,2,1,2,0,2,4,1,6,4,1,4,3,0,1,0,0,0,0,0,1,1,0,0,2,0,0,2,4,1,3,1,0,0
761_4,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,1,0,0,1,0,1,0,3,1,3,0,1,3,1,2,0,2,1,6,2,3,3,0,1,0,1,0,0,0,5,6,0,0,1,0,0,0,2,0,0
761_5,0,0,0,0,0,0,0,2,1,3,3,2,2,1,2,4,2,4,0,1,2,1,2,2,3,0,2,7,3,1,1,6,3,3,3,6,1,0,8,0,6,3,3,0,5,1,5,3,1,2,1,1,1,0,0
761_6,0,0,0,0,0,0,1,2,4,3,5,1,0,2,4,2,1,1,6,8,3,7,1,1,3,4,2,1,1,1,3,4,1,5,1,0,0,1,2,2,5,0,1,3,3,0,1,2,0,0,1,2,2,1,0
761_7,0,0,0,0,0,0,2,8,2,2,1,2,0,1,1,1,2,4,6,5,9,11,6,5,6,5,4,2,4,5,8,4,4,4,9,4,1,0,2,0,9,3,7,9,10,4,0,1,0,6,2,3,3,1,0
761_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
761_10,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
761_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,2,0,1,1,1,0,1,0,0,2,0,5,0,0,0,2,0,0,2,1,1,1,0,0
761_12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,0,1,1,0,1,2,2,0,2,0,0,0,1,0,0,0,2,6,2,4,0,0,0,0,0,0,0,1,0
761_13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
761_14,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,1,1,2,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,2,0,0,0,0,0,0,0
761_15,0,0,0,0,0,0,4,4,3,1,5,2,0,3,1,1,2,2,2,3,1,4,2,0,3,3,0,1,0,0,0,2,2,2,3,2,1,0,6,9,2,2,0,0,9,0,0,5,0,1,7,3,1,0,0
761_16,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,2,0,18,9,3,7,7,4,5,3,2,6,11,4,4,6,13,5,8,5,13,6,2,19,17,27,9,26,21,33,15,7,13,4,15,11,12,13,3,0
761_17,0,0,0,0,0,0,1,3,9,13,12,8,3,8,14,10,8,6,12,14,16,15,9,9,17,11,7,9,11,14,15,11,12,16,15,7,0,1,3,2,0,0,0,5,1,2,0,0,0,3,2,1,0,0,0
761_18,1,0,0,0,0,1,8,13,5,1,5,3,1,0,0,0,0,0,0,3,1,4,5,2,4,3,1,1,3,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
761_19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
761_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_23,1,0,0,0,0,0,0,4,2,5,5,2,2,4,0,3,0,19,11,8,13,9,8,9,4,3,4,10,8,9,14,19,13,18,17,18,6,2,21,17,27,9,28,26,35,15,8,8,2,14,12,12,13,3,0
761_24,0,0,0,0,0,0,5,9,10,5,9,7,2,5,6,7,3,0,2,7,2,9,3,2,11,6,7,8,7,7,7,5,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
761_25,0,0,0,0,0,1,3,5,3,4,3,3,3,3,7,2,5,5,7,5,8,8,7,5,9,7,3,3,3,4,2,2,1,1,2,1,0,1,1,2,0,0,0,1,0,2,0,0,1,2,1,1,0,0,0
761_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
761_28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
761_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762_2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
762_3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,2,1,1,0,0,1,0,1,1,1,1,1,3,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0
762_4,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,3,0,3,3,1,0,1,1,0,1,0,0,1,1,3,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,3,0,1,2,0,0
762_5,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,1,0,3,1,1,0,1,1,2,0,0,1,0,2,1,4,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,3,0,1,0,0
