P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7]
212_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_10,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,2,0,2,2,1,0,0,1,0,1,3,0,4,1,2,4,2,4,3,1,1,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0
212_11,2,0,2,0,4,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,3,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
212_12,0,0,1,0,1,2,1,3,2,2,4,2,1,1,0,2,2,0,1,0,0,1,1,1,1,0,3,1,0,0,1,0,1,2,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
212_13,0,0,0,0,0,0,1,0,2,2,2,2,2,1,4,4,3,2,1,1,1,1,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,1,0,1,0,0,2,1,1,0,0,1,0,0,1,0,2,0,0
212_14,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212_16,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,3,0,3,5,2,6,3,3,1,0,1,5,0,1,0,0,0,0,0,0,1,0,0
212_17,3,2,10,5,7,8,11,5,11,6,12,8,6,3,4,10,3,2,1,0,1,2,2,2,2,2,6,5,4,3,8,8,9,11,4,11,3,7,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212_18,0,0,0,1,4,5,7,9,4,10,14,6,6,6,5,14,18,11,18,11,15,16,17,14,9,11,10,15,13,8,11,12,16,10,11,8,5,3,3,2,4,3,6,0,6,4,3,4,1,6,3,5,5,0,0
212_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_23,0,0,1,0,0,0,1,1,0,0,2,2,0,3,1,0,3,0,4,1,1,0,3,0,0,0,0,0,0,1,2,2,3,4,6,9,5,10,5,6,6,3,6,5,5,6,4,3,1,6,3,5,6,0,0
212_24,1,1,4,0,7,6,9,7,6,7,17,4,8,1,5,13,9,8,8,3,6,8,8,11,4,6,10,9,5,7,8,3,10,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_25,2,1,5,6,5,7,9,6,9,9,7,7,4,5,3,10,9,4,9,8,9,9,8,5,7,9,3,9,11,4,9,15,15,14,12,14,3,7,6,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
212_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_27,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,1,3,0,0,0
213_3,0,0,0,0,2,0,2,1,1,2,1,0,1,0,3,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
213_4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,1,0,2,0,3,2,1,0,0,0,0,0,0,2,0,2,1,2,3,2,0,2,0,3,2,3,1,0,0
213_5,0,0,0,0,1,1,1,2,0,4,1,1,1,1,0,1,0,1,1,0,0,0,1,0,2,0,0,1,2,2,0,1,2,1,2,1,2,3,1,0,2,3,1,1,1,3,1,1,0,1,1,3,1,0,0
213_6,0,0,0,2,0,1,1,3,2,3,1,1,1,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
213_7,0,0,0,0,0,1,0,0,1,0,3,1,1,0,2,1,1,0,1,1,1,0,1,1,2,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,2,1,1,0,1,0,1,0,0,0,0
213_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213_10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,3,0,0,0,0
213_11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,1,1,0,0,0,1,0,2,2,2,3,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0
213_12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
213_13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213_14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
213_15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_17,0,0,0,1,0,2,1,1,2,3,4,1,5,2,6,4,4,5,2,1,1,2,3,2,7,4,2,2,5,6,3,3,2,1,4,2,6,4,6,8,7,7,4,5,3,10,6,6,3,5,4,2,4,0,0
213_18,0,0,0,3,2,2,6,5,4,6,2,1,1,1,2,0,4,1,3,4,1,1,1,2,2,1,1,3,1,2,3,3,1,0,1,0,1,1,0,1,1,3,1,0,5,1,1,0,0,3,5,8,2,1,0
213_19,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
213_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_23,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,4,0,1,2,5,6,8,5,1,0
213_24,0,0,0,2,2,4,3,7,4,6,5,3,4,3,4,2,5,5,5,4,3,2,4,5,5,3,3,4,4,7,4,4,2,1,4,1,6,5,6,7,3,8,6,5,6,4,1,3,0,3,2,1,1,0,0
213_25,0,0,0,2,1,0,4,0,1,3,0,0,2,0,4,2,3,1,1,0,0,1,1,0,4,2,0,1,2,1,2,2,1,0,1,0,0,0,0,2,3,3,0,0,1,3,5,2,0,0,0,0,0,0,0
213_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
213_27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
213_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
214_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,5,1,6,1,1,5,5,0,0,3,0,1,1,1,1,5,2,4,1,1,6,2,1,2,2,0,0,0,0,0,1,0,1,1,0,1,0
214_3,2,1,1,0,0,0,0,8,0,8,1,0,7,8,1,2,3,4,5,2,5,5,1,6,4,1,3,0,1,2,2,1,1,8,1,10,1,0,4,4,2,2,0,1,4,0,3,3,1,2,2,2,2,0,0
214_4,0,0,0,0,0,0,0,2,2,2,4,1,4,2,2,2,4,1,6,3,6,2,5,5,10,2,2,2,1,1,0,1,0,11,4,9,1,4,5,5,3,3,1,2,5,1,5,4,5,4,7,1,3,2,0
214_5,1,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,6,1,5,1,1,5,5,1,1,1,2,1,2,1,1,4,0,2,3,5,2,1,1,2,4,4,6,9,4,4,3,6,8,3,5,2,0
214_6,0,0,0,2,0,1,0,2,3,2,4,0,2,4,3,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,3,1,0,4,2,1,0,1,0,2,1,2,2,0,2,4,2,1,1,0
214_7,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
214_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
214_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
214_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_11,1,0,0,1,0,0,0,0,1,0,1,0,1,1,3,1,1,2,1,2,2,1,1,0,0,1,1,3,1,0,0,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
214_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
214_13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0
214_14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,2,1,0
214_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,2,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214_16,0,0,0,0,0,0,0,1,1,1,1,0,1,2,1,0,0,0,5,1,6,3,2,5,7,1,1,1,1,2,1,3,0,1,1,4,3,0,1,1,1,3,3,3,2,3,0,1,1,0,0,1,0,0,0
214_17,4,2,2,3,2,1,1,1,5,1,8,1,4,5,9,7,7,8,5,4,5,7,1,1,3,3,8,7,4,4,1,3,4,3,3,4,9,5,6,5,3,4,6,6,4,6,5,5,6,2,5,3,3,0,0
214_18,0,1,0,1,0,0,1,9,1,9,2,1,10,9,0,3,5,4,17,10,16,2,8,18,18,2,2,1,2,2,7,4,3,25,5,23,3,5,17,8,5,2,2,1,11,3,11,8,7,13,20,11,15,7,0
214_19,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0
214_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_23,3,3,2,4,1,1,0,0,0,0,0,0,0,0,0,1,3,1,2,4,0,2,1,0,2,0,1,0,1,1,1,3,1,11,7,11,6,5,1,2,3,1,0,2,3,0,1,3,5,4,4,4,6,1,0
214_24,1,0,0,0,1,0,2,2,4,2,5,2,4,4,6,6,6,8,4,9,6,6,8,5,8,4,5,8,2,4,3,2,1,2,2,5,5,3,4,4,1,5,9,7,2,4,4,4,3,3,6,7,5,1,0
214_25,0,0,0,0,0,0,0,11,2,11,4,0,13,13,4,4,3,3,21,2,21,4,2,19,18,2,4,1,3,3,4,4,5,16,0,17,3,1,19,10,5,3,2,1,13,7,11,8,5,10,15,4,7,5,0
214_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
214_27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
214_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_2,0,0,0,0,0,1,0,2,0,1,3,0,3,0,2,0,2,1,3,2,4,4,4,1,2,2,1,0,1,0,1,0,2,1,1,1,0,0,0,1,2,1,1,2,3,3,1,1,2,0,1,1,0,0,0
215_3,0,0,1,0,1,0,1,1,1,0,3,0,3,1,4,0,3,1,3,4,1,4,1,3,2,0,2,2,3,3,3,3,5,1,1,2,0,1,1,0,3,1,2,2,3,1,8,4,4,2,1,4,2,0,0
215_4,0,0,0,0,0,0,2,0,2,1,2,2,2,3,1,1,0,0,4,2,3,1,5,2,2,1,1,3,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,2,3,0,3,2,2,0,1,0,1,0,0
215_5,0,0,1,2,0,3,0,2,1,1,1,0,2,0,2,0,2,3,2,2,3,3,3,4,3,1,2,2,1,2,0,1,1,1,2,1,2,0,1,2,2,0,1,1,1,1,3,2,4,1,3,0,4,0,0
215_6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,3,2,3,4,1,5,2,5,1,2,1,1,1,0,0
215_7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,2,1,3,1,3,0,2,1,0,0,0,1,0,2,0,2,1,2,2,1,1,0,1,2,0,1,1,0,1,1,2,0,0
215_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0
215_11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,1,1,0,1,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,3,0,0
215_12,0,0,0,1,0,1,1,1,3,0,0,0,1,0,2,0,3,1,2,0,1,0,1,0,1,0,1,1,0,1,0,2,1,1,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
215_13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0
215_14,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_15,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
215_16,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,1,0,0
215_17,0,0,0,0,0,0,0,0,0,0,7,1,7,1,9,0,6,4,8,10,5,9,7,5,6,3,6,6,10,11,5,8,12,6,8,6,1,1,2,4,9,6,10,10,10,12,17,13,12,6,6,9,8,0,0
215_18,0,0,2,2,3,8,6,8,9,6,2,2,4,4,4,3,8,6,10,3,10,3,11,6,7,2,6,2,2,1,0,0,0,1,0,4,3,3,5,4,6,1,1,2,3,1,3,3,6,0,1,1,4,0,0
215_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
215_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_23,0,0,1,1,2,6,5,5,7,6,9,3,13,6,15,3,14,10,18,13,16,13,18,12,15,4,12,9,11,11,3,9,10,2,5,4,2,1,3,5,5,4,2,3,4,0,5,0,1,1,0,3,2,0,0
215_24,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,0,1,3,3,0,0,0,1,3,1,1,5,3,5,5,6,0,0
215_25,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,4,1,4,0,3,3,0,8,3,9,10,9,11,13,17,11,2,3,2,5,0,0
215_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
