,1-28-2016,2-28-2016,3-28-2016,4-28-2016,5-28-2016,6-28-2016,7-28-2016,8-28-2016,9-28-2016,10-28-2016,11-28-2016,8-28-2020
339,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,25.0,16.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,17.0,21.0,1.0,0.0
347,0.0,0.0,1.0,1.0,0.0,0.0,15.0,10.0,47.0,54.0,3.0,15.0
348,0.0,0.0,0.0,0.0,0.0,3.0,38.0,31.0,18.0,20.0,0.0,0.0
349,0.0,1.0,1.0,1.0,0.0,0.0,5.0,9.0,31.0,39.0,3.0,1.0
350,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,34.0,35.0,2.0,18.0
351,0.0,0.0,0.0,1.0,1.0,7.0,10.0,37.0,101.0,94.0,1.0,1.0
352,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,10.0,14.0,3.0,0.0
353,0.0,0.0,0.0,0.0,0.0,1.0,20.0,18.0,21.0,23.0,0.0,21.0
354,0.0,0.0,0.0,0.0,0.0,2.0,9.0,20.0,21.0,24.0,6.0,6.0
355,0.0,0.0,0.0,0.0,0.0,1.0,23.0,20.0,36.0,45.0,1.0,1.0
356,0.0,1.0,0.0,1.0,0.0,3.0,33.0,51.0,85.0,98.0,3.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,13.0,22.0,1.0,22.0
358,0.0,0.0,2.0,0.0,2.0,1.0,20.0,12.0,35.0,27.0,4.0,0.0
359,0.0,0.0,0.0,0.0,1.0,1.0,26.0,26.0,38.0,56.0,3.0,1.0
360,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,20.0,27.0,5.0,0.0
361,0.0,0.0,0.0,0.0,0.0,1.0,20.0,28.0,18.0,19.0,0.0,0.0
362,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,8.0,15.0,2.0,2.0
363,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,23.0,35.0,1.0,14.0
364,0.0,1.0,1.0,0.0,0.0,2.0,18.0,11.0,22.0,27.0,2.0,1.0
365,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,6.0,14.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10.0,14.0,7.0,3.0,0.0
367,0.0,0.0,0.0,0.0,0.0,1.0,17.0,22.0,20.0,18.0,1.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,6.0,10.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,30.0,37.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,13.0,10.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,19.0,24.0,3.0,10.0
372,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,18.0,32.0,2.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,28.0,52.0,2.0,0.0
374,0.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,19.0,20.0,1.0,20.0
375,1.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0,11.0,20.0,0.0,20.0
376,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,21.0,17.0,2.0,0.0
377,0.0,0.0,0.0,1.0,0.0,2.0,15.0,19.0,44.0,30.0,1.0,1.0
378,0.0,1.0,0.0,0.0,0.0,4.0,9.0,20.0,21.0,37.0,3.0,37.0
379,0.0,0.0,0.0,0.0,0.0,2.0,6.0,14.0,13.0,21.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,29.0,34.0,1.0,0.0
381,0.0,0.0,0.0,0.0,2.0,3.0,8.0,9.0,9.0,16.0,2.0,0.0
382,0.0,0.0,0.0,0.0,2.0,8.0,9.0,13.0,8.0,15.0,0.0,0.0
383,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,6.0,9.0,1.0,4.0
384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0
385,0.0,0.0,0.0,2.0,1.0,1.0,11.0,4.0,3.0,9.0,1.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,9.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,13.0,0.0,7.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,1.0,0.0,3.0,11.0,17.0,21.0,34.0,4.0,11.0
390,0.0,0.0,0.0,1.0,0.0,3.0,20.0,5.0,16.0,10.0,1.0,20.0
391,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,5.0,15.0,0.0,15.0
392,0.0,0.0,0.0,0.0,0.0,11.0,19.0,9.0,12.0,16.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,5.0,0.0,4.0
396,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,6.0,10.0,1.0,1.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0
398,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.0,2.0,4.0
399,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,7.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,8.0,1.0,0.0
401,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,6.0,0.0,6.0
402,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,0.0
403,4.0,2.0,3.0,2.0,1.0,4.0,3.0,6.0,7.0,6.0,0.0,7.0
404,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,3.0,8.0,12.0,17.0,21.0,28.0,5.0,17.0
406,0.0,2.0,0.0,0.0,4.0,4.0,6.0,13.0,25.0,23.0,0.0,25.0
407,0.0,0.0,1.0,1.0,3.0,7.0,15.0,25.0,34.0,25.0,0.0,1.0
408,0.0,0.0,0.0,0.0,3.0,8.0,18.0,29.0,27.0,24.0,1.0,24.0
409,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,5.0,9.0,1.0,0.0
410,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,10.0,16.0,2.0,6.0
411,0.0,0.0,0.0,0.0,0.0,4.0,11.0,10.0,14.0,19.0,3.0,0.0
412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,4.0,4.0,4.0
413,1.0,1.0,2.0,2.0,2.0,2.0,5.0,11.0,20.0,14.0,2.0,2.0
414,0.0,0.0,0.0,0.0,2.0,3.0,7.0,17.0,19.0,22.0,1.0,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,14.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,2.0,20.0,13.0,24.0,30.0,4.0,24.0
417,1.0,0.0,0.0,0.0,0.0,7.0,8.0,36.0,9.0,48.0,1.0,48.0
418,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,6.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,4.0,0.0
420,0.0,0.0,0.0,0.0,0.0,5.0,31.0,81.0,67.0,81.0,4.0,5.0
421,0.0,0.0,1.0,0.0,1.0,1.0,17.0,43.0,20.0,35.0,2.0,0.0
422,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,23.0,37.0,0.0,0.0
423,0.0,0.0,0.0,0.0,1.0,3.0,13.0,23.0,22.0,28.0,4.0,28.0
424,0.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,32.0,16.0,1.0,13.0
425,2.0,1.0,0.0,1.0,2.0,2.0,10.0,16.0,35.0,24.0,2.0,35.0
426,0.0,1.0,0.0,0.0,0.0,12.0,36.0,28.0,57.0,66.0,7.0,1.0
427,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0
428,0.0,0.0,0.0,0.0,1.0,1.0,20.0,19.0,24.0,29.0,0.0,1.0
429,0.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,11.0,18.0,1.0,1.0
430,0.0,0.0,0.0,0.0,0.0,2.0,13.0,29.0,26.0,28.0,3.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,8.0,1.0,0.0
432,0.0,0.0,0.0,0.0,0.0,4.0,28.0,25.0,26.0,17.0,3.0,0.0
433,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,29.0,26.0,1.0,16.0
434,4.0,1.0,0.0,1.0,0.0,4.0,37.0,44.0,100.0,93.0,8.0,0.0
435,0.0,0.0,0.0,0.0,0.0,7.0,17.0,13.0,10.0,13.0,1.0,0.0
436,0.0,0.0,0.0,1.0,1.0,1.0,7.0,8.0,8.0,19.0,0.0,1.0
437,0.0,0.0,0.0,1.0,0.0,4.0,7.0,20.0,19.0,30.0,2.0,2.0
438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,5.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,10.0,3.0,1.0,3.0
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
443,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
444,0.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,9.0,13.0,2.0,9.0
445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0
446,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,6.0,0.0,2.0
447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.0,1.0,1.0,6.0
451,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
453,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0
454,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,11.0,1.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,7.0,1.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,5.0,1.0,0.0,1.0
458,0.0,0.0,0.0,2.0,0.0,4.0,8.0,8.0,20.0,11.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
460,1.0,0.0,6.0,3.0,4.0,9.0,7.0,2.0,5.0,3.0,0.0,7.0
461,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
462,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,4.0,0.0,7.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0
466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,7.0,16.0,1.0,7.0
468,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,4.0
469,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,5.0,0.0,0.0
470,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,5.0,6.0,0.0,0.0
471,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,3.0
475,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,8.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,1.0,0.0
477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,9.0,0.0,8.0
479,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,8.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,5.0,1.0,2.0
485,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,43.0,54.0,3.0,0.0
489,0.0,0.0,0.0,0.0,0.0,1.0,19.0,23.0,36.0,35.0,3.0,3.0
490,2.0,0.0,0.0,0.0,0.0,4.0,23.0,22.0,37.0,39.0,6.0,6.0
491,0.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,15.0,21.0,1.0,11.0
492,0.0,0.0,0.0,0.0,0.0,1.0,63.0,44.0,91.0,86.0,7.0,44.0
493,0.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,17.0,13.0,2.0,0.0
494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,17.0,2.0,9.0
495,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,0.0,0.0
496,0.0,2.0,0.0,0.0,0.0,0.0,22.0,24.0,31.0,24.0,1.0,0.0
497,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,14.0,9.0,0.0,0.0
498,0.0,0.0,0.0,0.0,1.0,1.0,10.0,16.0,20.0,29.0,1.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,11.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,5.0,8.0,2.0,7.0
501,2.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,25.0,14.0,2.0,2.0
502,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,13.0,6.0,2.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,35.0,40.0,5.0,0.0
504,0.0,0.0,0.0,0.0,0.0,2.0,25.0,34.0,43.0,41.0,1.0,0.0
505,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,16.0,12.0,0.0,0.0
506,0.0,0.0,0.0,1.0,2.0,3.0,8.0,42.0,45.0,56.0,2.0,56.0
507,0.0,0.0,0.0,0.0,1.0,0.0,8.0,17.0,28.0,25.0,2.0,2.0
508,0.0,0.0,0.0,0.0,0.0,4.0,78.0,34.0,37.0,39.0,4.0,0.0
509,0.0,0.0,0.0,2.0,0.0,2.0,18.0,22.0,34.0,34.0,3.0,18.0
510,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,26.0,23.0,5.0,0.0
511,0.0,0.0,0.0,0.0,1.0,0.0,11.0,31.0,25.0,38.0,0.0,38.0
512,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,44.0,45.0,5.0,44.0
513,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,11.0,8.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,6.0,0.0,4.0
515,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,1.0,0.0
516,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,49.0,23.0,34.0,0.0
517,0.0,0.0,0.0,2.0,0.0,3.0,27.0,29.0,20.0,27.0,4.0,20.0
518,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,0.0,0.0
519,0.0,0.0,0.0,0.0,1.0,0.0,14.0,16.0,4.0,15.0,1.0,0.0
520,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,7.0,15.0,0.0,0.0
521,0.0,1.0,0.0,0.0,0.0,0.0,28.0,22.0,22.0,32.0,2.0,22.0
522,0.0,0.0,0.0,0.0,0.0,1.0,30.0,15.0,29.0,35.0,3.0,0.0
523,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,17.0,15.0,6.0,0.0
524,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,8.0,1.0,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,10.0,0.0,4.0
526,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,15.0,1.0,4.0
527,1.0,0.0,0.0,0.0,0.0,6.0,6.0,21.0,22.0,29.0,2.0,6.0
528,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,13.0,0.0,1.0
529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,7.0,0.0,0.0
530,3.0,0.0,1.0,0.0,0.0,0.0,23.0,18.0,19.0,37.0,2.0,23.0
531,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,5.0,0.0,0.0
532,0.0,0.0,1.0,0.0,2.0,2.0,32.0,26.0,29.0,15.0,4.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,34.0,38.0,1.0,34.0
534,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,12.0,22.0,2.0,0.0
535,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,8.0,11.0,0.0,0.0
536,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,21.0,20.0,1.0,20.0
537,0.0,0.0,0.0,0.0,1.0,3.0,14.0,17.0,21.0,28.0,3.0,0.0
538,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,33.0,13.0,1.0,0.0
539,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,2.0,7.0,0.0,9.0
540,0.0,0.0,0.0,0.0,4.0,2.0,13.0,16.0,16.0,18.0,1.0,0.0
541,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,11.0,14.0,0.0,14.0
542,0.0,3.0,1.0,0.0,2.0,0.0,11.0,11.0,14.0,11.0,0.0,0.0
543,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,19.0,24.0,2.0,0.0
544,0.0,0.0,0.0,0.0,0.0,1.0,25.0,22.0,36.0,37.0,3.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,7.0,16.0,0.0,0.0
546,0.0,0.0,0.0,3.0,0.0,7.0,65.0,84.0,50.0,54.0,6.0,0.0
547,0.0,1.0,0.0,8.0,3.0,2.0,11.0,13.0,14.0,11.0,0.0,2.0
548,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,12.0,10.0,0.0,10.0
549,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,5.0,4.0,0.0,17.0
550,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,10.0,1.0,10.0
551,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,42.0,7.0,0.0,10.0
552,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,6.0,1.0,1.0
553,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,4.0,6.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,6.0,1.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,8.0,0.0,0.0
556,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,7.0,0.0,0.0
557,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,9.0,0.0,6.0
558,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,6.0,6.0,2.0,8.0
559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,11.0,14.0,2.0,11.0
561,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,29.0,3.0,0.0,0.0
562,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,15.0,26.0,0.0,0.0
563,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,21.0,19.0,2.0,0.0
564,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,12.0,19.0,2.0,12.0
565,0.0,0.0,0.0,0.0,0.0,9.0,8.0,5.0,20.0,8.0,1.0,9.0
566,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,11.0,9.0,0.0,9.0
567,0.0,0.0,0.0,0.0,0.0,12.0,2.0,18.0,11.0,7.0,1.0,0.0
568,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,19.0,28.0,1.0,13.0
569,1.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,13.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,16.0,30.0,1.0,16.0
571,1.0,0.0,0.0,0.0,0.0,10.0,16.0,13.0,17.0,10.0,1.0,17.0
572,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,8.0,4.0,0.0,4.0
573,0.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,11.0,17.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,5.0,1.0,6.0
575,0.0,0.0,0.0,0.0,0.0,2.0,5.0,16.0,9.0,14.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,9.0,0.0,9.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.0,1.0,0.0,4.0
579,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0
580,5.0,3.0,8.0,18.0,17.0,20.0,24.0,29.0,23.0,30.0,2.0,18.0
581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,21.0
582,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,2.0
583,0.0,1.0,0.0,0.0,0.0,0.0,16.0,13.0,24.0,25.0,6.0,0.0
584,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0
585,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,5.0,0.0,0.0
586,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,0.0,2.0
587,0.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,25.0,5.0,0.0,0.0
588,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,0.0,0.0
589,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,36.0,22.0,1.0,0.0
590,0.0,0.0,1.0,0.0,0.0,0.0,3.0,21.0,8.0,22.0,1.0,8.0
591,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,8.0,1.0,8.0
592,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,11.0,9.0,0.0,0.0
593,0.0,0.0,0.0,0.0,1.0,1.0,16.0,15.0,14.0,15.0,1.0,0.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
595,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,45.0,40.0,6.0,40.0
596,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,1.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,12.0,14.0,2.0,12.0
599,7.0,10.0,12.0,6.0,8.0,10.0,10.0,14.0,7.0,11.0,2.0,8.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,1.0,0.0,0.0,1.0,0.0,2.0,12.0,7.0,2.0,1.0,0.0,2.0
602,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0
603,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,3.0,2.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,38.0,69.0,4.0,69.0
605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,9.0,0.0,0.0
606,8.0,3.0,8.0,7.0,6.0,8.0,4.0,7.0,7.0,9.0,0.0,3.0
607,3.0,1.0,1.0,2.0,3.0,4.0,4.0,7.0,4.0,8.0,0.0,0.0
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0,9.0,12.0,14.0,10.0,10.0,16.0,1.0,0.0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0
613,0.0,0.0,1.0,0.0,3.0,11.0,25.0,44.0,69.0,43.0,6.0,0.0
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0
616,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,12.0,1.0,4.0
